	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	diagnostic_odds_ratio	accuracy	informedness	f1_score	markedness	threat_score	specificity	recall	false_omission_rate	miss_rate	fall_out	negative_predictive_value	prevalence	precision	false_discovery_rate	prevalence_threshold	balanced_accuracy	positive_likelyhood_ratio	matthews_correlation_coefficient	fowlkes_mallows_index	negative_likelyhood_ratio	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')	('features_parameters', 'random_state')	('features_parameters', 'embedding_size')	('features_parameters', 'epochs')	('features_parameters', 'learning_rate')	('features_parameters', 'learning_rate_decay')	('features_parameters', 'avoid_false_negatives')	('features_parameters', 'use_scale_free_distribution')	('features_parameters', 'node_embedding_path')	('features_parameters', 'dtype')	('features_parameters', 'verbose')	('features_parameters', 'contextual_node_embedding_path')	('features_parameters', 'clipping_value')	('features_parameters', 'number_of_negative_samples')	('features_parameters', 'walk_length')	('features_parameters', 'iterations')	('features_parameters', 'window_size')	('features_parameters', 'max_neighbours')	('features_parameters', 'central_nodes_embedding_path')	('features_parameters', 'contextual_nodes_embedding_path')	('features_parameters', 'normalize_by_degree')	('features_parameters', 'stochastic_downsample_by_degree')	('features_parameters', 'normalize_learning_rate_by_degree')	('features_parameters', 'return_weight')	('features_parameters', 'explore_weight')
1	test	0.1288612562635842	1.0	True	False	0.5385229536774192	0.45732472530537116	-0.08535054938925768	0.18885430633810155	-0.15191866793643483	0.10427339280268667	0.7883015412646178	0.12634790934612453	0.5256777769698461	0.8736520906538755	0.21169845873538218	0.4743222230301539	0.5	0.37375910903341125	0.6262408909665887	0.5641597810591867	0.45732472530537116	0.596829613691502	-0.11386984574881498	0.2173101056680101	1.1082714480709193	0.5014475255061156	0.4669483584217932	0.0905447006225586	0.20150089263916016	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	6.092195987701416	0.28025221824645996	5.245208740234375e-06	2.1457672119140625e-06	First-order LINE	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.1288612562635842	1.0	True	False	0.5442302641061202	0.4581379891609161	-0.08372402167816784	0.18939192892877466	-0.14941792247039043	0.1046012839303887	0.7896743626847958	0.1266016156370363	0.5251714850798898	0.8733983843629637	0.21032563731520415	0.47482851492011025	0.5	0.3757535626094994	0.6242464373905006	0.5631130290407116	0.4581379891609161	0.6019314490287507	-0.11184752737552031	0.21810779011244624	1.1060234770615023	0.5052408631771111	0.46893931680719536	0.08462882041931152	0.1739189624786377	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	6.092195987701416	0.28025221824645996	5.245208740234375e-06	2.1457672119140625e-06	First-order LINE	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.1288612562635842	1.0	True	False	0.5385229536774192	0.45732472530537116	-0.08535054938925768	0.18885430633810155	-0.15191866793643483	0.10427339280268667	0.7883015412646178	0.12634790934612453	0.5256777769698461	0.8736520906538755	0.21169845873538218	0.4743222230301539	0.5	0.37375910903341125	0.6262408909665887	0.5641597810591867	0.45732472530537116	0.596829613691502	-0.11386984574881498	0.2173101056680101	1.1082714480709193	0.5014475231945343	0.46694835793286826	0.08462882041931152	0.1739189624786377	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	6.092195987701416	0.28025221824645996	5.245208740234375e-06	2.1457672119140625e-06	First-order LINE	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.1288612562635842	1.0	True	False	0.5492121790995247	0.45860162493299167	-0.08279675013401666	0.19095418051237764	-0.147263315074745	0.10555519293948108	0.7894202732391137	0.12778297662686966	0.5249142066992668	0.8722170233731303	0.21057972676088632	0.4750857933007332	0.5	0.3776508916245218	0.6223491083754782	0.5621187817293943	0.45860162493299167	0.6068151886813277	-0.11042157353592921	0.21967556773017058	1.1048829792453756	0.5053696330541246	0.4690762928293052	0.0977470874786377	0.21126961708068848	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	5.867396593093872	0.2979087829589844	5.7220458984375e-06	2.384185791015625e-06	First-order LINE	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.1288612562635842	1.0	True	False	0.547309054314685	0.4582717478201052	-0.08345650435978946	0.1910608534509534	-0.1480912400896548	0.1056203874052062	0.7885943629501553	0.12794913269005523	0.5251277343405605	0.8720508673099447	0.21140563704984472	0.4748722656594395	0.5	0.3770364942509057	0.6229635057490943	0.5624405794930689	0.45827174782010527	0.605230468191762	-0.11117183647034398	0.21963946009745694	1.1058294457591304	0.5029535621548867	0.46805113890456385	0.0977470874786377	0.21126961708068848	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	5.867396593093872	0.2979087829589844	5.7220458984375e-06	2.384185791015625e-06	First-order LINE	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.1288612562635842	1.0	True	False	0.5492121790995247	0.45860162493299167	-0.08279675013401666	0.19095418051237764	-0.147263315074745	0.10555519293948108	0.7894202732391137	0.12778297662686966	0.5249142066992668	0.8722170233731303	0.21057972676088632	0.4750857933007332	0.5	0.3776508916245218	0.6223491083754782	0.5621187817293943	0.45860162493299167	0.6068151886813277	-0.11042157353592921	0.21967556773017058	1.1048829792453756	0.5053696282124962	0.46907629178399246	0.07939481735229492	0.16252946853637695	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	5.867396593093872	0.2979087829589844	5.7220458984375e-06	2.384185791015625e-06	First-order LINE	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.1288612562635842	1.0	True	False	0.547309054314685	0.4582717478201052	-0.08345650435978946	0.1910608534509534	-0.1480912400896548	0.1056203874052062	0.7885943629501553	0.12794913269005523	0.5251277343405605	0.8720508673099447	0.21140563704984472	0.4748722656594395	0.5	0.3770364942509057	0.6229635057490943	0.5624405794930689	0.45827174782010527	0.605230468191762	-0.11117183647034398	0.21963946009745694	1.1058294457591304	0.5029535529787735	0.468051134915926	0.07939481735229492	0.16252946853637695	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	5.867396593093872	0.2979087829589844	5.7220458984375e-06	2.384185791015625e-06	First-order LINE	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.1288612562635842	1.0	True	False	0.5446814371923827	0.4585400392289315	-0.08291992154213701	0.187894673856339	-0.14920611641211856	0.10368860526236487	0.7918039111182724	0.12527616733959054	0.5248780501409849	0.8747238326604094	0.20819608888172758	0.4751219498590151	0.5	0.3756719337288663	0.6243280662711337	0.5631558378696389	0.4585400392289315	0.6017220016594916	-0.11123020932507424	0.21693948472927888	1.104722798634612	0.5047813590345538	0.468744461099189	0.09623432159423828	0.19399428367614746	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	6.239628791809082	0.28746914863586426	5.0067901611328125e-06	1.1920928955078125e-06	First-order LINE	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.1288612562635842	1.0	True	False	0.5437878336685028	0.4584739342220239	-0.08305213155595215	0.1875423851438872	-0.14959314672755109	0.10347408050078777	0.7919455444624166	0.12500232398163125	0.5249115058436118	0.8749976760183688	0.2080544555375834	0.4750884941563882	0.5	0.37531835911606065	0.6246816408839393	0.5633412957902715	0.4584739342220239	0.6008154146886345	-0.1114631315811889	0.2166002472816687	1.1048710130850337	0.5037985406094619	0.4684431485942529	0.09623432159423828	0.19399428367614746	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	6.239628791809082	0.28746914863586426	5.0067901611328125e-06	1.1920928955078125e-06	First-order LINE	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.1288612562635842	1.0	True	False	0.5446814371923827	0.4585400392289315	-0.08291992154213701	0.187894673856339	-0.14920611641211856	0.10368860526236487	0.7918039111182724	0.12527616733959054	0.5248780501409849	0.8747238326604094	0.20819608888172758	0.4751219498590151	0.5	0.3756719337288663	0.6243280662711337	0.5631558378696389	0.4585400392289315	0.6017220016594916	-0.11123020932507424	0.21693948472927888	1.104722798634612	0.5047813617428172	0.46874446349909565	0.09153437614440918	0.16887521743774414	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	6.239628791809082	0.28746914863586426	5.0067901611328125e-06	1.1920928955078125e-06	First-order LINE	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.1288612562635842	1.0	True	False	0.5437878336685028	0.4584739342220239	-0.08305213155595215	0.1875423851438872	-0.14959314672755109	0.10347408050078777	0.7919455444624166	0.12500232398163125	0.5249115058436118	0.8749976760183688	0.2080544555375834	0.4750884941563882	0.5	0.37531835911606065	0.6246816408839393	0.5633412957902715	0.4584739342220239	0.6008154146886345	-0.1114631315811889	0.2166002472816687	1.1048710130850337	0.5037985446277247	0.46844314953614075	0.09153437614440918	0.16887521743774414	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	6.239628791809082	0.28746914863586426	5.0067901611328125e-06	1.1920928955078125e-06	First-order LINE	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.1288612562635842	1.0	True	False	0.5557635867366859	0.4601633454284041	-0.07967330914319182	0.18848936362233654	-0.14441389796047988	0.10405092845562532	0.7949389720532596	0.12538771880354857	0.5238606957971823	0.8746122811964514	0.20506102794674042	0.4761393042028177	0.5	0.37944679783670243	0.6205532021632976	0.5611790319620173	0.4601633454284041	0.6114653772052433	-0.10726571277336797	0.21812374558505862	1.1002256927187788	0.5046605451442027	0.46903749145387474	0.09070944786071777	0.21130704879760742	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	6.534872770309448	0.28951454162597656	6.198883056640625e-06	1.430511474609375e-06	First-order LINE	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.1288612562635842	1.0	True	False	0.560220395267718	0.46070030862476063	-0.07859938275047873	0.1892147323074128	-0.1425137740090241	0.10449319181203728	0.7955430680275903	0.12585754922193096	0.5235371816624191	0.8741424507780691	0.20445693197240966	0.47646281833758086	0.5	0.38102340765339504	0.618976592346605	0.5603550972245306	0.46070030862476063	0.6155699785171126	-0.1058371138615869	0.2189855526820092	1.0987996576292873	0.5038868907546548	0.4690892870971603	0.09070944786071777	0.21130704879760742	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	6.534872770309448	0.28951454162597656	6.198883056640625e-06	1.430511474609375e-06	First-order LINE	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.1288612562635842	1.0	True	False	0.5557635867366859	0.4601633454284041	-0.07967330914319182	0.18848936362233654	-0.14441389796047988	0.10405092845562532	0.7949389720532596	0.12538771880354857	0.5238606957971823	0.8746122811964514	0.20506102794674042	0.4761393042028177	0.5	0.37944679783670243	0.6205532021632976	0.5611790319620173	0.4601633454284041	0.6114653772052433	-0.10726571277336797	0.21812374558505862	1.1002256927187788	0.504660551189037	0.46903749394378375	0.08658242225646973	0.17581653594970703	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	6.534872770309448	0.28951454162597656	6.198883056640625e-06	1.430511474609375e-06	First-order LINE	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.1288612562635842	1.0	True	False	0.560220395267718	0.46070030862476063	-0.07859938275047873	0.1892147323074128	-0.1425137740090241	0.10449319181203728	0.7955430680275903	0.12585754922193096	0.5235371816624191	0.8741424507780691	0.20445693197240966	0.47646281833758086	0.5	0.38102340765339504	0.618976592346605	0.5603550972245306	0.46070030862476063	0.6155699785171126	-0.1058371138615869	0.2189855526820092	1.0987996576292873	0.503886881659555	0.4690892810627966	0.08658242225646973	0.17581653594970703	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	6.534872770309448	0.28951454162597656	6.198883056640625e-06	1.430511474609375e-06	First-order LINE	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.1288612562635842	1.0	True	False	0.5555009717155295	0.46091050783803966	-0.07817898432392067	0.1847694423553172	-0.14449372359151091	0.10178841556912814	0.7996380774724917	0.12218293820358762	0.5233028539761707	0.8778170617964124	0.20036192252750828	0.4766971460238293	0.5	0.37880913038465974	0.6211908696153403	0.5615125575569642	0.46091050783803966	0.6098111690199657	-0.10628439467563269	0.21513719475893434	1.0977679609393165	0.5050993960390074	0.46973917935772175	0.10321354866027832	0.21683120727539062	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	5.890263557434082	0.28934192657470703	4.5299530029296875e-06	1.6689300537109375e-06	First-order LINE	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.1288612562635842	1.0	True	False	0.5460754763592852	0.45959757934073286	-0.08080484131853427	0.18408901115095544	-0.1485611961425457	0.10137556977263197	0.7972674623979772	0.12192769628348858	0.5241159563429751	0.8780723037165115	0.2027325376020228	0.47588404365702486	0.5	0.3755547602004295	0.6244452397995706	0.5632172922948302	0.45959757934073286	0.6014214478133776	-0.10956488433978309	0.21398721162615386	1.1013522376486982	0.5018235946401964	0.4679228644663764	0.10321354866027832	0.21683120727539062	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	5.890263557434082	0.28934192657470703	4.5299530029296875e-06	1.6689300537109375e-06	First-order LINE	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.1288612562635842	1.0	True	False	0.5555009717155295	0.46091050783803966	-0.07817898432392067	0.1847694423553172	-0.14449372359151091	0.10178841556912814	0.7996380774724917	0.12218293820358762	0.5233028539761707	0.8778170617964124	0.20036192252750828	0.4766971460238293	0.5	0.37880913038465974	0.6211908696153403	0.5615125575569642	0.46091050783803966	0.6098111690199657	-0.10628439467563269	0.21513719475893434	1.0977679609393165	0.5050993960390074	0.46973917935772186	0.10741925239562988	0.17130255699157715	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	5.890263557434082	0.28934192657470703	4.5299530029296875e-06	1.6689300537109375e-06	First-order LINE	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.1288612562635842	1.0	True	False	0.5460754763592852	0.45959757934073286	-0.08080484131853427	0.18408901115095544	-0.1485611961425457	0.10137556977263197	0.7972674623979772	0.12192769628348858	0.5241159563429751	0.8780723037165115	0.2027325376020228	0.47588404365702486	0.5	0.3755547602004295	0.6244452397995706	0.5632172922948302	0.45959757934073286	0.6014214478133776	-0.10956488433978309	0.21398721162615386	1.1013522376486982	0.5018235946401964	0.4679228644663764	0.10741925239562988	0.17130255699157715	Edge Prediction	Perceptron	Ensmallen	kg-monarch-2022-12-11	417966	10017627	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""biolink:has_phenotype""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.320808410644531e-05	1.0251998901367188e-05	7.3909759521484375e-06	5.890263557434082	0.28934192657470703	4.5299530029296875e-06	1.6689300537109375e-06	First-order LINE	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
