	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	false_discovery_rate	negative_predictive_value	positive_likelyhood_ratio	negative_likelyhood_ratio	false_omission_rate	diagnostic_odds_ratio	matthews_correlation_coefficient	threat_score	markedness	informedness	accuracy	precision	fall_out	prevalence_threshold	prevalence	recall	miss_rate	f1_score	specificity	fowlkes_mallows_index	balanced_accuracy	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')
1	test	0.007185042262073829	1.0	True	False	0.025974025974025983	0.531877729257642	37.49999999999946	0.8801313628899837	0.46812227074235807	42.607276119402364	0.24585257095332558	0.12234910277324633	0.505903703283616	0.11947626841243864	0.5597381342062193	0.974025974025974	0.00327332242225864	0.1403760097796706	0.5	0.12274959083469722	0.8772504091653028	0.2180232558139535	0.9967266775777414	0.34577635803226303	0.5597381342062193	0.9941350741051267	0.9818477571586055	3.8163399696350098	0.003332853317260742	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.19066691398620605	1.049041748046875e-05	2.86102294921875e-06	1.6689300537109375e-06		126	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.04280155642023342	0.5344473761360304	22.363636363636235	0.8710916072408118	0.4655526238639695	25.673116555987946	0.2509923246220882	0.13333333333333333	0.4916458197157971	0.1281352235550708	0.5640676117775354	0.9571984435797666	0.005997818974918245	0.17454990304068047	0.5	0.1341330425299891	0.8658669574700109	0.23529411764705882	0.9940021810250818	0.35831820989495383	0.5640676117775354	0.9911737756112876	0.9851858380686641	3.8698041439056396	0.004169464111328125	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.19066691398620605	1.049041748046875e-05	2.86102294921875e-06	1.6689300537109375e-06		126	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.025974025974025983	0.531877729257642	37.49999999999946	0.8801313628899837	0.46812227074235807	42.607276119402364	0.24585257095332558	0.12234910277324633	0.505903703283616	0.11947626841243864	0.5597381342062193	0.974025974025974	0.00327332242225864	0.1403760097796706	0.5	0.12274959083469722	0.8772504091653028	0.2180232558139535	0.9967266775777414	0.34577635803226303	0.5597381342062193	0.9942562834665074	0.9847838300842876	3.8698041439056396	0.004169464111328125	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.19066691398620605	1.049041748046875e-05	2.86102294921875e-06	1.6689300537109375e-06		126	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.0016528925619834212	0.7453213995117982	604.0000000000077	0.341703056768559	0.2546786004882018	1767.6166134185528	0.6993002497907481	0.6579520697167756	0.7436685069498148	0.6575790621592148	0.8287895310796074	0.9983471074380166	0.0010905125408942062	0.039098526459185524	0.5	0.658669574700109	0.341330425299891	0.7936925098554534	0.9989094874591058	0.8109135987633223	0.8287895310796074	0.9986066086011353	0.9972312864831056	3.82039737701416	0.003238677978515625	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.19066691398620605	1.049041748046875e-05	2.86102294921875e-06	1.6689300537109375e-06		126	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.02564102564102566	0.5502262443438914	37.99999999999988	0.8174342105263158	0.4497737556561086	46.4869215291749	0.30870872843424146	0.18566775244299674	0.5245852187028657	0.1816693944353518	0.5908346972176759	0.9743589743589743	0.004909983633387904	0.13957875683699955	0.5	0.18657937806873978	0.8134206219312602	0.3131868131868132	0.9950900163666121	0.42637459053230714	0.5908346972176759	0.9578057489399203	0.9398765390348202	3.82039737701416	0.003238677978515625	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.19066691398620605	1.049041748046875e-05	2.86102294921875e-06	1.6689300537109375e-06		126	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.026151222285389464	0.9366160293347302	37.239130434782595	0.06767337807606268	0.06338397066526978	550.2773984908367	0.9097031863874468	0.9111702127659574	0.9104648070493409	0.9089422028353327	0.9544711014176663	0.9738487777146105	0.025081788440567077	0.14079772920051625	0.5	0.9340239912758996	0.06597600872410037	0.9535207347620372	0.9749182115594329	0.953728536985319	0.9544711014176663	0.9897053148513062	0.9672608638627981	3.787311315536499	0.0033919811248779297	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.1915111541748047	1.2636184692382812e-05	2.86102294921875e-06	1.6689300537109375e-06		168	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.014184397163120588	0.9164133738601824	69.50000000000017	0.09121061359867333	0.08358662613981763	761.9727272727289	0.899555699779004	0.8982229402261712	0.9022289766970619	0.8968903436988542	0.9484451718494271	0.9858156028368794	0.013093289689034338	0.10710461314257702	0.5	0.9099836333878887	0.09001636661211132	0.9463829787234043	0.9869067103109657	0.9471409948471111	0.9484451718494271	0.9881087589500724	0.9713206154823686	3.787311315536499	0.0033919811248779297	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.1915111541748047	1.2636184692382812e-05	2.86102294921875e-06	1.6689300537109375e-06		168	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.05622489959839361	0.532319391634981	16.785714285714256	0.8785714285714286	0.467680608365019	19.105691056910537	0.23952069862734224	0.12716450216450217	0.47609449203658727	0.12050163576881134	0.5602508178844057	0.9437751004016064	0.007633587786259555	0.19619240542443428	0.5	0.12813522355507087	0.8718647764449291	0.2256361017762842	0.9923664122137404	0.3477511085182466	0.5602508178844057	0.9885186243368626	0.9776671392145596	3.808971643447876	0.004855632781982422	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.1915111541748047	1.2636184692382812e-05	2.86102294921875e-06	1.6689300537109375e-06		168	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.06172839506172845	0.5311130587204207	15.200000000000088	0.8828382838283828	0.4688869412795793	17.217196261682343	0.2335463138646163	0.12337662337662338	0.46938466365869225	0.1162029459901801	0.55810147299509	0.9382716049382716	0.008183306055646433	0.2041350519664492	0.5	0.12438625204582651	0.8756137479541735	0.21965317919075145	0.9918166939443536	0.3416256552709325	0.55810147299509	0.986981712788726	0.9772300129095988	3.808971643447876	0.004855632781982422	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.1915111541748047	1.2636184692382812e-05	2.86102294921875e-06	1.6689300537109375e-06		168	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.05622489959839361	0.532319391634981	16.785714285714256	0.8785714285714286	0.467680608365019	19.105691056910537	0.23952069862734224	0.12716450216450217	0.47609449203658727	0.12050163576881134	0.5602508178844057	0.9437751004016064	0.007633587786259555	0.19619240542443428	0.5	0.12813522355507087	0.8718647764449291	0.2256361017762842	0.9923664122137404	0.3477511085182466	0.5602508178844057	0.9878674533737509	0.962696951336243	3.821152687072754	0.003509044647216797	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.1915111541748047	1.2636184692382812e-05	2.86102294921875e-06	1.6689300537109375e-06		168	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.06172839506172845	0.5311130587204207	15.200000000000088	0.8828382838283828	0.4688869412795793	17.217196261682343	0.2335463138646163	0.12337662337662338	0.46938466365869225	0.1162029459901801	0.55810147299509	0.9382716049382716	0.008183306055646433	0.2041350519664492	0.5	0.12438625204582651	0.8756137479541735	0.21965317919075145	0.9918166939443536	0.3416256552709325	0.55810147299509	0.9860689594209808	0.9560983109430987	3.821152687072754	0.003509044647216797	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.1915111541748047	1.2636184692382812e-05	2.86102294921875e-06	1.6689300537109375e-06		168	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.05622489959839361	0.532319391634981	16.785714285714256	0.8785714285714286	0.467680608365019	19.105691056910537	0.23952069862734224	0.12716450216450217	0.47609449203658727	0.12050163576881134	0.5602508178844057	0.9437751004016064	0.007633587786259555	0.19619240542443428	0.5	0.12813522355507087	0.8718647764449291	0.2256361017762842	0.9923664122137404	0.3477511085182466	0.5602508178844057	0.9885110430746508	0.9776088983741339	3.8476803302764893	0.003715991973876953	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.1915111541748047	1.2636184692382812e-05	2.86102294921875e-06	1.6689300537109375e-06		168	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.06172839506172845	0.5311130587204207	15.200000000000088	0.8828382838283828	0.4688869412795793	17.217196261682343	0.2335463138646163	0.12337662337662338	0.46938466365869225	0.1162029459901801	0.55810147299509	0.9382716049382716	0.008183306055646433	0.2041350519664492	0.5	0.12438625204582651	0.8756137479541735	0.21965317919075145	0.9918166939443536	0.3416256552709325	0.55810147299509	0.9869904184334661	0.9772997714180687	3.8476803302764893	0.003715991973876953	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.1915111541748047	1.2636184692382812e-05	2.86102294921875e-06	1.6689300537109375e-06		168	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.002442996742671011	0.7504098360655738	408.33333333333854	0.33260513380666307	0.24959016393442623	1227.6819923371802	0.7059551476374285	0.6668481219379423	0.7479668393229026	0.6663031624863684	0.8331515812431843	0.997557003257329	0.0016357688113413094	0.04715366470123597	0.5	0.6679389312977099	0.33206106870229013	0.8001306335728282	0.9983642311886587	0.8162763984486177	0.8331515812431842	0.99785011755416	0.9927607635337005	3.796445846557617	0.0034613609313964844	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.1915111541748047	1.2636184692382812e-05	2.86102294921875e-06	1.6689300537109375e-06		168	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.007751937984496138	0.5580969807868252	128.0000000000025	0.7918032786885245	0.44190301921317476	161.65631469979613	0.33821961032008	0.20915032679738563	0.5503450428023291	0.2078559738134207	0.6039279869067103	0.9922480620155039	0.0016366612111292644	0.08121030314161157	0.5	0.20949263502454993	0.79050736497545	0.34594594594594597	0.9983633387888707	0.45592615751855137	0.6039279869067103	0.9538078490092976	0.951870279693672	3.796445846557617	0.0034613609313964844	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.1915111541748047	1.2636184692382812e-05	2.86102294921875e-06	1.6689300537109375e-06		168	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.019551466359976954	0.9331259720062208	50.147058823529456	0.07166666666666664	0.06687402799377916	699.7264021887834	0.9123480435268077	0.9127408993576017	0.9135745056462439	0.9111232279171211	0.9555616139585605	0.980448533640023	0.018538713195201728	0.12374003555349622	0.5	0.9296619411123228	0.07033805888767719	0.9543800727679821	0.9814612868047983	0.9547175953885602	0.9555616139585605	0.9907098320943668	0.9696548384054129	3.8287603855133057	0.003597736358642578	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.18748950958251953	1.0251998901367188e-05	2.86102294921875e-06	1.6689300537109375e-06		210	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.01763668430335097	0.917557251908397	55.69999999999995	0.08985024958402657	0.08244274809160305	619.9203703703702	0.8975840919350461	0.8969404186795491	0.8999205676050459	0.8952536824877251	0.9476268412438625	0.982363315696649	0.016366612111292977	0.11815801211733307	0.5	0.911620294599018	0.08837970540098194	0.9456706281833617	0.983633387888707	0.9463309861029846	0.9476268412438625	0.982736706480482	0.9539752987392012	3.8287603855133057	0.003597736358642578	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.18748950958251953	1.0251998901367188e-05	2.86102294921875e-06	1.6689300537109375e-06		210	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.03181818181818186	0.5298723897911832	30.42857142857182	0.8872468527640941	0.4701276102088167	34.295496607033144	0.23652238596692857	0.11569799022270505	0.49805420797300126	0.1123227917121048	0.5561613958560524	0.9681818181818181	0.003816793893129722	0.1534634424884246	0.5	0.11613958560523446	0.8838604143947655	0.2074001947419669	0.9961832061068703	0.3353270569968353	0.5561613958560524	0.9943301077787913	0.9896437833456697	3.831063985824585	0.0037894248962402344	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.18748950958251953	1.0251998901367188e-05	2.86102294921875e-06	1.6689300537109375e-06		210	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.06315789473684208	0.5368234250221828	14.833333333333286	0.8628099173553719	0.4631765749778172	17.191890166028042	0.25366136883404516	0.14424635332252836	0.47366553028534075	0.1358428805237315	0.5679214402618658	0.9368421052631579	0.009819967266775809	0.2061257833323218	0.5	0.14566284779050737	0.8543371522094927	0.2521246458923513	0.9901800327332242	0.36940910787727727	0.5679214402618658	0.9847169058263532	0.9751731746166934	3.831063985824585	0.0037894248962402344	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.18748950958251953	1.0251998901367188e-05	2.86102294921875e-06	1.6689300537109375e-06		210	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.03181818181818186	0.5298723897911832	30.42857142857182	0.8872468527640941	0.4701276102088167	34.295496607033144	0.23652238596692857	0.11569799022270505	0.49805420797300126	0.1123227917121048	0.5561613958560524	0.9681818181818181	0.003816793893129722	0.1534634424884246	0.5	0.11613958560523446	0.8838604143947655	0.2074001947419669	0.9961832061068703	0.3353270569968353	0.5561613958560524	0.993912841052743	0.9774789471462821	3.8176698684692383	0.003564119338989258	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.18748950958251953	1.0251998901367188e-05	2.86102294921875e-06	1.6689300537109375e-06		210	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
